"CODE" "PLOT" "BLOCK" "TREAT" "DATE" "SPEC" "SP_CODE" "LIFE.FORM" "NO_STEMS" "BASAL_A" "HEIGHT_M" "LEAVES" "TRUNK" "WEIGHT" "SURV" "WET..g." "DRY" "WATER" "DBH1" "DBH2" "DBH3" "DBH4" "DBH5" "DBH6" "DBH7" "DBH8" "DBH9" "DBH10" "DBH11" "DBH12" "DBH13" "DBH14" "DBH15" "DBH16" "DBH17" "DBH18" "DBH19" "DBH20" "DBH21" "DBH22" "DBH23" "DBH24" "DBH25" "DBH26" "DBH27" "DBH28" "DBH29" "DBH30" "DBH31" "DBH32" "DBH33" "DBH34" "DBH35" "DBH36" "DBH37" "DBH38" "DBH39" "DBH40" "DBH41" "DBH42" "DBH43" "DBH44" "DBH45" "DBH46" "DBH47"
"418" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Trichospermum pleiostigma" "TRICPL" "tree" 1 8.04 3.3 "0.41" "1.835" "2.245" "KM" 14.56 4.39 10.17 3.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"419" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Piptrus argenteus" "PIPTAR" "tree" 1 2.27 2.47 "0.575" "1.15" "1.725" "KM" 16.39 5.51 10.88 1.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"420" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA "9.46" NA "9.46" "KM" 8.64 2.44 6.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"421" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "2.445" NA "2.445" "KM" 13.82 1.63 12.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"422" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "0.275" NA "0.275" "KM" 7.84 1.68 6.16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"423" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA "1.75" NA "1.75" "KM" 6.04 0.96 5.08 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"424" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Ipomea batata" "IPOMBA" "vine" NA NA NA "1.195" NA "1.195" "KM" 5.75 0.94 4.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"425" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Piper aduncum" "PIPEAD" "tree" 1 NA NA "0.01138" NA "0.01138" "KM" 5.74 0.76 4.98 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"426" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Crassocephalum crepidioides" "CRASCR" "herb" NA NA NA "0.04372" NA "0.04372" "KM" 10.88 0.53 10.35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"427" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA "0.0038" NA "0.0038" "KM" 2.62 0.32 2.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"428" "WG5P6" "P6" "WG5" "WEEVIL125" "07/21/16" "Paspalum sp. 1" "PASPS1" "grass" NA NA NA "0.03729" NA "0.03729" "KM" 1.79 0.75 1.04 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"429" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Piptrus argenteus" "PIPTAR" "tree" 2 19.49 NA "1.915" "2.62" "4.535" "KM" 17.48 7.05 10.43 3.1 3.9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"430" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Trema orientalis" "TREMOR" "tree" 3 16.66 3.13 "0.75" "3.975" "4.725" "KM" 17.2 4.91 12.29 2.9 3.2 1.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"431" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 1 NA NA "0.0247" "0.12006" "0.14476" "KM" 12.14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"432" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "1.105" NA "1.105" "KM" 9.69 2.78 6.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"433" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "3.21" NA "3.21" "KM" 4.28 0.96 3.32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"434" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Imperata cyllindrica" "IMPECY" "grass" NA NA NA "24.34" NA "24.34" "KM" 11.03 3.92 7.11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"435" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA "0.16146" NA "0.16146" "KM" 8.47 0.96 7.51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"436" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "0.0394" NA "0.0394" "KM" 3.11 1.13 1.98 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"437" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Ficus wassa" "FICUWA" "tree" 1 NA NA "0.01033" NA "0.01033" "KM" 4.07 1.28 2.79 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"438" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA "0.02726" NA "0.02726" "KM" 7.29 0.6 6.69 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"439" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Mussaenda cylindrocarpa" "MUSSCY" "shrub" NA NA NA "0.00339" NA "0.00339" "KM" 1.16 0.14 1.02 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"440" "WG6P1" "P1" "WG6" "WEEVIL125" "07/15/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "0.08189" NA "0.08189" "KM" 3.69 0.39 3.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"441" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Trema orientalis" "TREMOR" "tree" 3 NA NA "1.26" "6.16" "7.42" "KM" 14.03 4.06 9.97 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"442" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Piptrus argenteus" "PIPTAR" "tree" 9 66.92 4.36 "40.585" NA "40.585" "KM" 15.7 5.36 10.34 4.3 2.3 2.6 3.4 3 2.7 4.1 2.6 1.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"443" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 6 20.88 NA "1.73" "4.85" "6.58" "KM" 18.08 3.07 15.01 2.3 1.9 1 2.8 2.2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"444" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Macaranga tanarius" "MACATA" "tree" 3 16.56 3.23 "0.94" "2.93" "3.87" "KM" 18.96 7.55 11.41 2.9 2.8 2.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"445" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Hamalantus novoguinensis" "HAMANO" "tree" 1 1.33 2.9 "0.08266" "0.32" "0.40266" "KM" 26.3 7.01 19.29 1.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"446" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Breynia cernua" "BREYCE" "shrub" NA NA NA "0.255" "0.24" "0.495" "KM" 12.13 3.52 8.61 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"447" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "5.375" NA "5.375" "KM" 7.84 1.83 6.01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"448" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "0.475" NA "0.475" "KM" 3.84 1.83 2.01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"449" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA "0.1424" NA "0.1424" "KM" 7.22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"450" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Premna obtusifolia" "PREMOB" "tree" 1 4.52 2.6 "0.435" "1.29" "1.725" "KM" 13.76 5.52 8.24 2.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"451" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Trichospermum pleiostigma" "TRICPL" "tree" 2 10.31 4.05 "0.84" "2.555" "3.395" "KM" 9.06 2.4 6.66 2.8 2.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"452" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Merremia peltata" "MERRPE" "vine" NA NA NA "0.01147" NA "0.01147" "KM" 3.33 0.6 2.73 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"453" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA "0.0836" NA "0.0836" "KM" 6.36 1.64 4.72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"454" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Oplismenus compositus" "OPLICO" "grass" NA NA NA "0.0768" NA "0.0768" "KM" 6.17 1.36 4.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"455" "WG6P2" "P2" "WG6" "PREDATOR" "07/13/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA "0.04308" NA "0.04308" "KM" 15.15 1.35 13.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"456" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Piptrus argenteus" "PIPTAR" "tree" 13 127.18 5.34 "11.665" "70.925" "82.59" "KM" 17.66 5.97 11.69 4 4.2 2.9 1.5 4.2 1.8 4 3.5 2.7 3.1 3.8 4 4.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"457" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Trema orientalis" "TREMOR" "tree" 4 158.66 8.08 "16.365" "58.32" "74.685" "KM" 18.22 6.34 11.88 6.6 8.7 5 7.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"458" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Trichospermum pleiostigma" "TRICPL" "tree" 4 27.84 NA "2.475" "7.165" "9.64" "KM" 12.23 4.12 8.11 4.4 3.6 1.3 1.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"459" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Macaranga tanarius" "MACATA" "tree" 2 10.41 3.8 "0.89" "2.075" "2.965" "KM" 17.85 6.54 11.31 1.3 3.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"460" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 1 1.13 NA "0.06204" "0.28" "0.34204" "KM" 18.05 3.93 14.12 1.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"461" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Macaranga aleurotoides" "MACAAL" "tree" 1 NA NA "0.08106" "0.03651" "0.11757" "KM" 17.04 5.99 11.05 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"462" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA "2.335" NA "2.335" "KM" 4.24 0.98 3.26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"463" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Endospermum labios" "ENDOLA" "tree" 1 NA NA "0.00302" NA "0.00302" "KM" 1.17 0.2 0.97 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"464" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Uncaria lanosa" "UNCALA" "vine" NA NA NA "0.00762" NA "0.00762" "KM" 2.71 0.56 2.15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"465" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Crassocephalum crepidioides" "CRASCR" "herb" NA NA NA "0.01832" NA "0.01832" "KM" 2.7 0.23 2.47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"466" "WG6P3" "P3" "WG6" "INSECTICIDE" "07/14/16" "Ficus wassa" "FICUWA" "tree" 1 NA NA "0.00519" NA "0.00519" "KM" 2.95 1.1 1.85 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"467" "WG6P5" "P5" "WG6" "WEEVIL25" "07/11/16" "Trema orientalis" "TREMOR" "tree" 2 46.1 6.45 "13.83" "5.98" "19.81" "KM" 19.8 5.34 14.46 6.2 4.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"468" "WG6P5" "P5" "WG6" "WEEVIL25" "07/11/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 8 34.1 3.51 "2.035" "5.87" "7.905" "KM" 12.41 7.84 4.57 3 2.6 2 2.3 3 1.7 1.8 1.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"469" "WG6P5" "P5" "WG6" "WEEVIL25" "07/11/16" "Piptrus argenteus" "PIPTAR" "tree" 8 55.23 3.26 "10.22" "23.38" "33.6" "KM" 20.96 5.59 15.37 4 3.7 3 1.7 1 3.4 2.3 3.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"470" "WG6P5" "P5" "WG6" "WEEVIL25" "07/11/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "10.595" NA "10.595" "KM" 8.26 1.69 6.57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"471" "WG6P5" "P5" "WG6" "WEEVIL25" "07/11/16" "Bidens pilosa" "BIDEPI" "herb" NA NA NA "0.20612" NA "0.20612" "KM" 1.64 0.18 1.46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"472" "WG6P5" "P5" "WG6" "WEEVIL25" "07/11/16" "Euphorbia hirta" "EUPHHI" "herb" NA NA NA "0.01462" NA "0.01462" "KM" 1.23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"473" "WG6P5" "P5" "WG6" "WEEVIL25" "07/11/16" "Ficus wassa" "FICUWA" "tree" NA NA NA "0.02432" NA "0.02432" "KM" 6.54 2.61 3.93 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"474" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Trema orientalis" "TREMOR" "tree" 1 39.59 NA "4.99" "16.805" "21.795" "KM" 25.87 6.09 19.78 7.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"475" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Trichospermum pleiostigma" "TRICPL" "tree" 1 16.62 15.6 "1.82" "4.995" "6.815" "KM" 19.44 5.13 14.31 4.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"476" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 4 47.93 17.98 "4.62" "14.66" "19.28" "KM" 15.75 1.65 14.1 4.2 3.3 4.5 3.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"477" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Premna obtusifolia" "PREMOB" "tree" 1 1.77 7.7 "0.505" "0.585" "1.09" "KM" 18.76 6.11 12.65 1.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"478" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "2.675" NA "2.675" "KM" 14.7 1.28 13.42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"479" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA "11.555" "1.81" "13.365" "KM" 9.84 1.99 7.85 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"480" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Breynia cernua" "BREYCE" "shrub" 2 6.86 3.5 "1.375" "3.025" "4.4" "KM" NA NA NA 2.7 1.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"481" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Ficus wassa" "FICUWA" "tree" 1 NA NA "0.00834" NA "0.00834" "KM" 2.56 0.81 1.75 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"482" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "5.195" NA "5.195" "KM" 9.13 2.27 6.86 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"483" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "0.7" NA "0.7" "KM" 8.96 0.95 8.01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"484" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Merremia peltata" "MERRPE" "vine" NA NA NA "0.16123" NA "0.16123" "KM" 17.72 4.02 13.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"485" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Cucurbita sp. 1" "CUCUS1" "herb" NA NA NA "0.5" NA "0.5" "KM" 25.4 3.08 22.32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"486" "WG6P4" "P4" "WG6" "FUNGICIDE" "07/09/16" "Oplismenus compositus" "OPLICO" "grass" NA NA NA "0.06337" NA "0.06337" "KM" 3.46 0.7 2.76 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"487" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Melanolepis multiglandulosa" "MELAMU" "tree" 5 24.06 3.56 "3.705" "6.805" "10.51" "KM" 16.15 2.58 13.57 1.9 2.7 3.3 2 2.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
